OverallQual,GrLivArea,Neighborhood,YearBuilt,YearRemodAdd,OverallCond,TotalBsmtSF,BsmtFinSF1,1stFlrSF,2ndFlrSF,GarageCars,GarageArea,GarageType,GarageFinish,GarageYrBlt,FullBath,HalfBath,TotRmsAbvGrd,KitchenQual,ExterQual,BsmtQual,BsmtExposure,Fireplaces,FireplaceQu,LotArea,LotFrontage,MSSubClass,MSZoning,HouseStyle,OpenPorchSF,SalePrice
8,1088,StoneBr,1986,1986,5,1074,0,1088,0,2,461,Attchd,RFn,1987.0,1,1,5,Gd,Gd,Gd,No,0,Npfireplace,3696,63.0,120,RL,1Story,74,170000
4,1324,BrkSide,1936,1950,6,672,672,757,567,1,240,Detchd,Unf,1936.0,1,0,6,TA,TA,TA,No,0,Npfireplace,6000,50.0,50,RM,1.5Fin,0,128000
7,1601,NWAmes,1978,1978,5,1271,704,1601,0,2,478,Attchd,RFn,1978.0,2,0,7,TA,TA,Gd,No,1,TA,11880,82.0,20,RL,1Story,0,157000
2,438,SWISU,1920,1950,5,290,290,438,0,1,246,Detchd,Unf,1930.0,1,0,3,Fa,TA,TA,No,0,Npfireplace,8400,60.0,30,RL,1Story,0,60000
5,950,NAmes,1971,1971,5,950,412,950,0,1,280,Detchd,Unf,1981.0,1,0,5,TA,TA,TA,No,0,Npfireplace,9758,61.0,20,RL,1Story,0,119500
5,1134,NAmes,1960,2002,7,1010,588,1134,0,1,254,Attchd,RFn,1960.0,1,0,6,TA,TA,TA,No,0,Npfireplace,7000,70.0,20,RL,1Story,16,135000
6,1194,NAmes,1959,1959,6,655,655,1194,0,2,539,BuiltIn,Fin,1954.0,1,0,6,TA,TA,TA,Mn,1,Fa,8910,79.0,20,RL,1Story,0,159500
5,1302,BrDale,1970,1970,5,630,0,630,672,2,440,Detchd,Unf,1970.0,2,1,6,TA,TA,TA,No,0,Npfireplace,2016,24.0,160,RM,2Story,0,106000
8,2622,NoRidge,1994,1995,5,1463,1032,1500,1122,2,712,Attchd,RFn,1994.0,2,1,9,Gd,Gd,Ex,Av,2,TA,12256,98.0,60,RL,2Story,32,325000
7,1442,SawyerW,1990,1991,5,910,738,1442,0,2,719,Attchd,Fin,1990.0,2,0,6,Gd,Gd,Gd,Mn,1,TA,10357,114.0,20,RL,1Story,244,179900
7,2021,Gilbert,2006,2006,5,868,0,887,1134,2,422,BuiltIn,RFn,2006.0,2,1,9,Gd,Gd,Ex,No,1,Gd,23257,168.0,60,RL,2Story,100,274725
6,1690,Gilbert,2000,2000,5,924,0,948,742,2,463,Attchd,RFn,2000.0,2,1,7,TA,TA,Gd,No,1,TA,8063,65.0,60,RL,2Story,48,181000
8,1836,NridgHt,2004,2005,5,1836,1039,1836,0,3,862,Attchd,Fin,2004.0,2,0,7,Gd,Gd,Ex,Mn,1,Gd,11362,107.0,20,RL,1Story,185,280000
6,1658,Gilbert,1995,1996,5,773,219,773,885,2,431,Attchd,Fin,1995.0,2,1,8,TA,TA,Gd,No,1,TA,8000,65.0,60,RL,2Story,84,188000
7,1964,NWAmes,1976,1976,6,803,403,1098,866,2,483,Attchd,RFn,1976.0,2,1,8,TA,TA,TA,No,1,Gd,10480,80.0,60,RL,2Story,69,205000
5,816,NAmes,1957,1957,7,816,708,816,0,1,308,Detchd,Unf,1957.0,1,0,5,TA,TA,TA,No,0,Npfireplace,7100,73.0,20,RL,1Story,0,129900
5,1008,NAmes,1953,2006,7,1008,643,1008,0,1,240,Attchd,Unf,1953.0,1,0,6,Gd,TA,TA,No,0,Npfireplace,8923,66.0,20,RL,1Story,18,134500
5,833,OldTown,1954,2000,7,833,415,833,0,1,326,Detchd,Unf,1955.0,1,0,4,Gd,TA,TA,No,0,Npfireplace,5400,90.0,20,RL,1Story,0,117000
8,1734,NridgHt,2007,2007,5,1734,1004,1734,0,3,928,Attchd,RFn,2007.0,2,0,7,Ex,Gd,Ex,No,1,Gd,12085,93.0,20,RL,1Story,0,318000
8,1419,Gilbert,2002,2002,5,408,353,779,640,2,527,BuiltIn,Fin,2002.0,2,1,7,Gd,Gd,Gd,No,1,TA,7750,65.0,80,RL,SLvl,0,184100
5,894,Sawyer,1967,2003,7,894,702,894,0,2,450,Attchd,RFn,1967.0,1,0,5,Gd,TA,TA,No,0,Npfireplace,9764,57.0,20,RL,1Story,0,130000
5,1601,Sawyer,1958,1987,6,533,0,1021,580,1,300,BuiltIn,RFn,1958.0,1,0,6,TA,TA,TA,No,0,Npfireplace,13825,85.0,80,RL,SLvl,34,140000
5,1040,NAmes,1959,1959,5,1040,369,1040,0,1,286,Attchd,RFn,1959.0,1,0,6,TA,TA,TA,No,0,Npfireplace,7560,70.0,20,RL,1Story,0,133700
6,1012,IDOTRR,1920,1950,5,1012,0,1012,0,1,308,Detchd,Unf,1920.0,1,0,6,TA,TA,TA,No,1,Gd,8263,59.0,30,RM,1Story,22,118400
7,1552,CollgCr,2005,2006,5,1552,24,1552,0,3,782,Attchd,RFn,2005.0,2,0,7,Gd,Gd,Gd,Av,0,Npfireplace,10084,84.0,20,RL,1Story,20,212900
4,960,Edwards,1956,1956,3,672,0,960,0,1,288,Basment,Unf,1956.0,1,0,5,TA,TA,TA,No,0,Npfireplace,8926,67.0,20,RL,1Story,0,112000
5,698,Edwards,1947,2008,9,698,0,698,0,0,0,NoGarage,NoGarage,0.0,1,0,4,TA,TA,TA,No,0,Npfireplace,9405,50.0,20,RL,1Story,200,118000
7,1482,Gilbert,1992,1992,5,384,0,812,670,2,392,Attchd,Fin,1992.0,2,1,7,Gd,TA,Gd,No,1,TA,9125,65.0,80,RL,SLvl,25,163900
4,1005,NAmes,1955,1955,5,1005,0,1005,0,2,672,Detchd,Unf,1977.0,1,0,5,Fa,TA,TA,No,1,TA,10434,60.0,20,RL,1Story,0,115000
7,1555,Blmngtn,2007,2007,5,1373,0,1555,0,3,660,Attchd,Fin,2007.0,2,0,7,Gd,Gd,Gd,No,1,TA,3684,53.0,120,RL,1Story,20,174000
7,1530,Gilbert,2004,2004,5,1530,1300,1530,0,3,630,Attchd,Fin,2004.0,2,0,7,Gd,Gd,Gd,Av,1,Gd,14572,182.0,20,RL,1Story,36,259000
7,1959,Gilbert,2004,2005,5,847,0,847,1112,2,434,BuiltIn,Fin,2004.0,2,1,8,Gd,Gd,Gd,Av,1,Gd,11796,59.0,60,RL,2Story,48,215000
5,936,OldTown,1980,1980,5,936,936,936,0,2,672,Detchd,Unf,1980.0,1,0,4,TA,TA,Gd,Gd,0,Npfireplace,7200,60.0,90,RM,SFoyer,0,140000
4,1981,SWISU,1928,1950,3,1122,622,1328,653,2,576,Detchd,Unf,1981.0,2,0,7,Gd,TA,TA,No,2,TA,7804,65.0,50,RL,1.5Fin,44,135000
5,974,Mitchel,1991,1992,5,974,212,974,0,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,Gd,Mn,0,Npfireplace,10712,63.0,20,RL,1Story,28,93500
6,2210,OldTown,1880,1950,4,1008,0,1178,1032,1,205,Detchd,Unf,1930.0,2,0,8,Fa,TA,TA,Mn,0,Npfireplace,9900,90.0,70,RM,2Story,48,117500
8,2020,SawyerW,1995,1995,5,1128,584,1142,878,2,466,Attchd,RFn,1995.0,2,1,8,Gd,Gd,Gd,No,1,TA,9828,80.0,60,RL,2Story,155,239500
6,1600,Gilbert,1997,1997,5,916,0,916,684,2,460,Attchd,Fin,1997.0,2,1,7,TA,TA,Gd,Av,1,TA,8773,57.0,60,RL,2Story,38,169000
6,986,BrkSide,1926,1950,5,960,0,986,0,1,180,Detchd,Unf,1926.0,1,0,5,TA,TA,TA,No,1,Gd,6180,60.0,30,RM,1Story,128,102000
6,1252,NAmes,1950,1950,5,1032,280,1032,220,1,288,Attchd,Unf,1950.0,1,0,6,TA,TA,TA,No,0,Npfireplace,9600,80.0,50,RL,1.5Fin,0,119000
5,1020,Sawyer,1875,1996,8,780,0,780,240,0,0,NoGarage,NoGarage,0.0,1,0,6,TA,TA,TA,No,0,Npfireplace,6342,54.0,50,RL,1.5Fin,0,94000
6,1567,Mitchel,1977,1977,5,1567,1567,1567,0,2,714,Attchd,RFn,1977.0,2,0,5,Gd,TA,TA,Gd,2,TA,9819,75.5,20,RL,1Story,32,196000
5,1167,BrkSide,1920,1950,5,915,645,1167,0,2,495,Detchd,Unf,1972.0,1,0,6,TA,TA,TA,No,1,Gd,8731,98.0,30,RL,1Story,0,144000
5,952,NAmes,1951,1951,7,952,852,952,0,2,840,Detchd,Unf,1988.0,1,0,4,TA,TA,TA,Mn,0,Npfireplace,7350,60.0,20,RL,1Story,0,139000
5,1868,NWAmes,1976,1976,7,780,381,1088,780,2,484,Attchd,Unf,1976.0,2,1,9,Gd,TA,TA,No,1,TA,10304,80.0,60,RL,2Story,96,197500
8,2828,CollgCr,2006,2007,5,1466,1150,1466,1362,3,1052,BuiltIn,RFn,2006.0,3,0,11,Gd,Gd,Ex,Gd,1,TA,9965,77.0,60,RL,2Story,144,424870
5,1006,Sawyer,1959,1959,3,1006,288,1006,0,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,TA,No,0,Npfireplace,9000,70.0,20,RL,1Story,24,80000
4,924,Edwards,1941,1950,4,672,348,672,252,1,280,Detchd,Unf,1941.0,1,0,5,Fa,TA,Gd,No,0,Npfireplace,12180,60.0,190,RL,1.5Fin,0,80000
5,1576,BrkSide,1928,1950,6,1042,0,1042,534,1,225,Detchd,Unf,1928.0,1,0,8,TA,TA,TA,No,1,Gd,6240,52.0,50,RM,1.5Fin,0,149000
6,1298,SawyerW,1985,1985,5,1298,1258,1298,0,2,403,Attchd,Unf,1985.0,2,0,5,Gd,Gd,Gd,No,1,TA,11200,68.0,20,RL,1Story,26,180000
7,1564,Crawfor,1941,1950,7,704,275,860,704,1,234,Attchd,Unf,1941.0,1,1,7,Fa,TA,TA,No,1,Gd,12000,75.0,70,RL,2Story,0,174500
7,1111,OldTown,1926,1950,7,572,0,572,539,1,288,Detchd,Unf,1982.0,1,0,5,TA,TA,TA,No,1,Gd,5700,60.0,50,RM,1.5Fin,0,116900
7,1482,OldTown,1920,1988,9,650,624,832,650,2,324,Detchd,Unf,1930.0,1,0,7,TA,TA,TA,No,0,Npfireplace,9000,50.0,70,RM,2Story,0,143000
6,932,NAmes,1950,1950,5,932,0,932,0,1,306,Attchd,Unf,1950.0,1,0,4,Gd,TA,TA,No,1,Gd,8280,57.0,20,RL,1Story,0,124000
5,1466,Edwards,1959,1959,4,1466,176,1466,0,2,528,Attchd,Fin,1959.0,1,1,6,Fa,TA,TA,No,2,Gd,17755,134.0,20,RL,1Story,140,149900
6,1811,Crawfor,1956,2004,7,1073,296,1811,0,2,470,Attchd,Fin,1956.0,1,0,6,Ex,TA,TA,No,1,Gd,14115,90.0,20,RL,1Story,0,230000
6,816,IDOTRR,1930,2007,8,816,538,816,0,1,432,Detchd,Unf,2002.0,1,0,5,TA,Gd,TA,Av,0,Npfireplace,5890,60.0,30,RM,1Story,0,120500
7,1820,NAmes,1965,1988,6,864,454,902,918,2,492,Attchd,Unf,1965.0,1,2,8,Gd,TA,TA,Gd,2,Gd,13700,73.0,60,RL,2Story,84,201800
5,1437,Veenker,1976,2004,8,1437,1157,1437,0,2,528,Attchd,RFn,1976.0,2,0,6,Gd,Gd,Gd,Gd,1,Fa,10768,90.0,20,RL,1Story,21,218000
5,1265,NAmes,1965,1999,8,1219,633,1265,0,2,502,Attchd,RFn,1965.0,2,0,6,Gd,TA,TA,Gd,1,Gd,9350,85.0,80,RL,SLvl,92,179900
7,1314,NridgHt,2007,2008,5,1314,904,1314,0,2,626,Attchd,RFn,2008.0,2,0,6,Gd,Gd,Gd,No,1,Gd,5001,34.0,120,RL,1Story,62,230000
8,1580,Somerst,2007,2008,5,1580,0,1580,0,3,830,Attchd,RFn,2008.0,2,0,7,Gd,Gd,Gd,No,0,Npfireplace,11932,92.0,20,RL,1Story,24,235128
6,1876,NWAmes,1974,1974,6,901,442,943,933,2,540,Attchd,RFn,1974.0,2,1,8,Gd,Gd,TA,No,1,TA,9120,76.0,60,RL,2Story,69,185000
6,1456,NPkVill,1978,1978,5,855,311,855,601,2,440,Attchd,Unf,1978.0,2,1,7,TA,TA,Gd,No,1,TA,2280,24.0,160,RL,2Story,0,146000
6,1640,Crawfor,1954,2006,7,1296,728,1640,0,2,924,Detchd,Unf,1993.0,1,0,7,Gd,Gd,TA,No,1,Gd,14778,66.0,20,RL,1Story,0,224000
5,894,Sawyer,1968,1968,5,894,492,894,0,2,450,Attchd,Fin,1968.0,1,0,5,TA,TA,Gd,No,1,Po,8724,109.0,20,RL,1Story,0,129000
4,1258,Sawyer,1969,1969,4,1198,1198,1258,0,2,400,CarPort,Unf,1969.0,0,2,6,TA,TA,Gd,Av,0,Npfireplace,12900,60.0,90,RL,SFoyer,0,108959
5,1432,Veenker,1978,1978,7,1360,680,1432,0,2,588,Attchd,Unf,1978.0,1,1,5,Gd,TA,Gd,Gd,1,TA,16157,68.0,80,RL,SLvl,180,194000
7,1502,NridgHt,2009,2009,5,1502,0,1502,0,2,644,Attchd,RFn,2009.0,2,0,7,Gd,Gd,Gd,No,0,Npfireplace,9541,79.0,20,RL,1Story,114,233170
8,1694,CollgCr,2008,2008,5,1694,0,1694,0,3,776,Attchd,RFn,2008.0,2,0,7,Gd,Gd,Gd,Av,0,Npfireplace,10475,64.0,20,RL,1Story,33,245350
6,1671,Gilbert,2000,2000,5,959,786,959,712,2,472,Attchd,Fin,2000.0,2,1,7,TA,TA,Gd,No,1,TA,10852,58.0,60,RL,2Story,38,173000
6,2108,Edwards,1935,1986,7,1127,626,1236,872,2,540,Basment,Unf,1935.0,2,0,7,Gd,TA,TA,No,2,TA,13728,120.0,70,RL,2Story,0,235000
10,3627,NoRidge,1995,1996,5,1930,1387,1831,1796,3,807,Attchd,Fin,1995.0,3,1,10,Gd,Gd,Ex,Gd,1,TA,35760,118.0,60,RL,2Story,76,625000
6,1118,Mitchel,1977,1977,6,1096,522,1118,0,1,358,Attchd,Fin,1977.0,1,0,6,TA,TA,TA,Av,1,Po,9880,76.0,80,RL,SLvl,0,171000
6,1261,NAmes,1958,1958,6,1261,662,1261,0,2,433,Attchd,RFn,1958.0,1,0,6,TA,TA,TA,No,1,TA,9120,76.0,20,RL,1Story,0,163000
7,1250,Somerst,2006,2007,5,625,0,625,625,2,625,Detchd,Fin,2006.0,2,1,5,Gd,Gd,Gd,No,0,Npfireplace,4017,35.0,160,FV,2Story,54,171900
5,3086,ClearCr,1946,1994,6,1598,152,1636,971,0,0,NoGarage,NoGarage,0.0,3,0,12,Ex,TA,TA,No,1,Gd,18030,138.0,50,RL,1.5Fin,0,200500
6,2345,Crawfor,1932,1950,8,952,503,1170,1175,2,360,Detchd,Unf,1932.0,2,1,9,TA,TA,Gd,No,1,Gd,16560,80.0,70,RL,2Story,0,239000
8,2872,NoRidge,1992,2000,5,1683,700,2129,743,2,541,Attchd,Fin,1992.0,2,1,9,Gd,Gd,Gd,No,1,TA,10678,85.0,50,RL,1.5Fin,33,285000
5,923,Mitchel,1984,1985,5,876,658,923,0,1,264,Attchd,Unf,1984.0,1,0,5,TA,TA,TA,No,0,Npfireplace,6951,37.0,20,RL,1Story,0,119500
6,1224,OldTown,1926,2004,8,818,468,818,406,1,210,Detchd,Unf,1926.0,1,0,5,TA,TA,TA,No,0,Npfireplace,3950,60.0,50,RM,1.5Fin,0,115000
5,1343,Crawfor,1921,1950,6,731,0,820,523,1,186,Detchd,Unf,1921.0,1,1,7,TA,TA,TA,No,1,Gd,7681,54.0,50,RL,1.5Fin,0,154900
5,1124,Edwards,1954,1954,5,0,0,1124,0,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,NoBasement,NoBasement,1,Gd,8335,77.0,20,RL,1Story,36,93000
7,2514,Timber,1990,1991,5,1216,1216,1298,1216,2,693,Attchd,Fin,1990.0,2,1,8,TA,TA,Gd,No,0,Npfireplace,11170,72.0,60,RL,2Story,0,250000
8,1652,Crawfor,2008,2008,5,1600,1480,1652,0,2,482,Attchd,Fin,2008.0,2,0,5,Gd,Ex,Ex,Gd,1,Gd,5587,64.0,120,RM,1Story,53,392500
10,4476,NoRidge,1996,1996,5,2396,2096,2411,2065,3,813,Attchd,Fin,1996.0,3,1,10,Ex,Gd,Ex,Av,2,TA,15623,160.0,60,RL,2Story,78,745000
5,1130,OldTown,1920,1950,6,1120,821,1130,0,2,720,Detchd,Unf,1970.0,1,0,5,TA,TA,TA,No,1,Gd,10800,60.0,30,RL,1Story,0,120000
5,1572,Timber,1963,1963,4,1572,1159,1572,0,3,995,2Types,RFn,1963.0,1,1,5,TA,TA,TA,Gd,2,TA,35133,50.0,20,RL,1Story,263,186700
5,1221,Edwards,1924,1950,7,784,392,949,272,1,392,Attchd,Unf,1965.0,1,0,7,TA,TA,TA,No,0,Npfireplace,9738,60.0,50,RL,1.5Fin,0,104900
3,1699,OldTown,1900,1970,5,978,440,1014,685,2,420,CarPort,Unf,1920.0,2,0,7,TA,TA,Fa,Mn,0,Npfireplace,10615,107.0,190,RL,2Story,74,95000
8,1624,NoRidge,1994,1995,5,1624,1456,1624,0,3,757,Attchd,RFn,1994.0,2,0,5,Gd,Gd,Gd,No,1,Fa,12461,89.0,20,RL,1Story,114,262000
7,1660,CollgCr,2002,2002,5,831,0,831,829,2,493,Attchd,RFn,2002.0,2,1,7,Gd,Gd,Gd,No,0,Npfireplace,8935,68.0,60,RL,2Story,68,195000
7,1804,Gilbert,1999,1999,5,994,0,1028,776,2,442,Attchd,Fin,1999.0,2,1,7,Gd,TA,TA,No,1,TA,7500,60.0,60,RL,2Story,60,189000
4,1622,Mitchel,1961,1975,4,1249,1159,1622,0,4,1356,2Types,Fin,1975.0,1,0,7,TA,TA,TA,Av,1,TA,32463,75.5,190,RL,1Story,0,168000
8,1441,Somerst,1999,2000,5,776,0,764,677,2,492,Detchd,Unf,1999.0,2,1,5,Gd,Gd,Gd,No,0,Npfireplace,2645,24.0,160,FV,2Story,0,174000
5,1472,OldTown,1925,1994,8,702,0,842,630,1,250,Detchd,Unf,1925.0,1,0,6,Gd,TA,TA,Mn,0,Npfireplace,9600,60.0,50,RM,1.5Fin,0,125000
6,1224,Mitchel,1999,1999,5,1224,883,1224,0,2,402,Attchd,Fin,1999.0,2,0,5,TA,TA,Ex,No,0,Npfireplace,4500,75.5,120,RM,1Story,304,165000
6,1352,Sawyer,1969,1969,7,663,371,663,689,1,299,Attchd,Fin,1969.0,1,1,7,TA,TA,TA,No,0,Npfireplace,9364,80.0,60,RL,2Story,36,158000
6,1456,Gilbert,2005,2005,5,728,0,728,728,2,400,Attchd,Fin,2005.0,2,1,8,Gd,TA,Gd,No,0,Npfireplace,8029,51.0,60,RL,2Story,24,176000
7,1863,Gilbert,2006,2006,5,879,0,879,984,3,660,BuiltIn,Fin,2006.0,2,1,9,Gd,Gd,Gd,Av,1,Gd,14054,58.0,60,RL,2Story,17,219210
7,1690,OldTown,1916,1950,6,815,0,815,875,1,225,Detchd,Unf,1916.0,1,0,7,TA,TA,TA,No,1,Gd,8850,65.0,75,RM,2.5Unf,0,144000
7,1212,CollgCr,2001,2001,5,1212,0,1212,0,2,573,Attchd,RFn,2001.0,2,0,6,Gd,Gd,Gd,No,0,Npfireplace,9100,70.0,20,RL,1Story,0,178000
4,1382,Sawyer,1963,1979,5,1051,547,1382,0,2,459,Attchd,Unf,1974.0,1,1,6,TA,TA,TA,No,1,Po,11235,75.0,20,RL,1Story,82,148000
4,864,NAmes,1970,1970,5,864,0,864,0,1,280,Attchd,Unf,1972.0,1,0,5,TA,TA,TA,No,0,Npfireplace,9353,71.0,20,RL,1Story,0,116050
7,1779,CollgCr,1998,1998,5,866,0,866,913,2,546,Attchd,RFn,1998.0,2,1,6,Gd,TA,Gd,Av,0,Npfireplace,10400,80.0,60,RL,2Story,36,197900
5,1348,BrkSide,1925,1997,8,884,0,884,464,1,216,Detchd,Unf,1960.0,1,0,5,TA,TA,TA,No,1,Fa,6000,50.0,50,RM,1.5Fin,0,117000
7,1630,CollgCr,2000,2001,5,1630,0,1630,0,2,451,Attchd,Unf,2000.0,2,0,6,Gd,Gd,Gd,No,1,TA,9750,75.0,20,RL,1Story,234,213000
5,1074,NWAmes,1975,1975,6,1056,788,1074,0,2,495,Attchd,RFn,1975.0,1,1,6,TA,TA,Gd,No,0,Npfireplace,10140,78.0,20,RL,1Story,88,153500
7,2196,SawyerW,1990,1991,7,2158,485,2196,0,3,701,Attchd,RFn,1990.0,2,0,7,Gd,Gd,Gd,Mn,1,TA,14684,90.0,20,RL,1Story,70,271900
4,1056,SawyerW,1966,1966,4,1056,1056,1056,0,1,384,Detchd,Unf,1966.0,1,0,5,TA,TA,TA,No,0,Npfireplace,8900,68.0,20,RH,1Story,42,107000
6,1700,CollgCr,2003,2003,5,1682,340,1700,0,2,544,Attchd,RFn,2003.0,2,0,7,Gd,Gd,Gd,Av,0,Npfireplace,9135,70.0,20,RL,1Story,23,200000
5,1283,NAmes,1962,1980,7,931,504,1283,0,2,506,Detchd,Unf,1980.0,1,0,6,TA,TA,TA,No,0,Npfireplace,7763,70.0,20,RL,1Story,0,140000
8,1660,Somerst,2006,2006,5,1660,1220,1660,0,2,500,Attchd,RFn,2006.0,2,0,8,Gd,Gd,Ex,Mn,1,Gd,10182,85.0,20,RL,1Story,50,290000
6,1845,SawyerW,1992,1992,5,1055,0,1055,790,2,462,Attchd,RFn,1992.0,2,1,8,Gd,Gd,Gd,No,1,TA,11218,70.0,60,RL,2Story,104,189000
8,1752,Gilbert,1988,2005,7,559,427,1080,672,2,492,Basment,RFn,1988.0,2,0,8,TA,Gd,Gd,Av,0,Npfireplace,12134,152.0,50,RL,1.5Fin,12,164000
4,672,Edwards,1941,1950,6,672,344,672,0,1,234,Attchd,Unf,1941.0,1,0,4,TA,TA,TA,No,0,Npfireplace,9340,50.0,30,RL,1Story,113,113000
4,960,Sawyer,1965,2001,9,648,648,960,0,1,364,Attchd,Unf,1965.0,0,0,3,TA,TA,TA,Av,0,Npfireplace,10246,70.0,80,RL,SLvl,0,145000
5,999,NAmes,1962,1962,5,925,784,999,0,1,300,Attchd,Unf,1962.0,1,0,6,TA,TA,TA,Av,0,Npfireplace,10205,69.0,85,RL,SFoyer,72,134500
5,894,Sawyer,1966,1966,5,894,180,894,0,1,384,Detchd,RFn,1966.0,1,0,5,TA,TA,TA,No,0,Npfireplace,7094,99.0,20,RL,1Story,0,125000
6,1902,Sawyer,1978,1978,5,0,0,1318,584,2,539,Attchd,Unf,1978.0,2,0,8,TA,TA,NoBasement,NoBasement,0,Npfireplace,8930,68.0,90,RM,1.5Fin,0,112000
8,1314,Somerst,2009,2009,5,1300,936,1314,0,2,552,Attchd,RFn,2009.0,2,0,6,Gd,Gd,Gd,Mn,0,Npfireplace,8640,72.0,20,FV,1Story,112,229456
4,912,BrkSide,1947,1950,5,0,0,672,240,0,0,NoGarage,NoGarage,0.0,1,0,3,TA,TA,NoBasement,NoBasement,0,Npfireplace,6240,52.0,50,RM,1.5Fin,0,80500
6,1218,BrDale,1971,1971,5,672,0,672,546,0,0,NoGarage,NoGarage,0.0,1,1,7,TA,TA,TA,No,0,Npfireplace,1680,21.0,160,RM,2Story,0,91500
5,912,NAmes,1964,1964,5,912,312,912,0,1,288,Attchd,Unf,1964.0,1,0,5,TA,TA,TA,No,0,Npfireplace,7800,66.0,20,RL,1Story,0,115000
5,1211,Sawyer,1968,1968,5,952,250,1211,0,1,322,Attchd,Unf,1968.0,1,0,5,TA,TA,TA,No,1,TA,8250,55.0,20,RL,1Story,63,134000
6,1846,NAmes,1949,1950,6,1040,196,1168,678,1,315,Attchd,Unf,1949.0,2,0,7,TA,TA,TA,Mn,1,Gd,10496,78.0,50,RL,1.5Fin,0,143000
5,2136,NAmes,1951,1951,3,2136,756,2136,0,2,528,Detchd,Unf,1951.0,2,0,7,TA,TA,TA,No,0,Npfireplace,10680,89.0,20,RL,1Story,30,137900
7,1490,Gilbert,2004,2005,5,788,724,788,702,2,388,Attchd,Fin,2004.0,2,1,8,Gd,Gd,Gd,Av,1,Gd,15384,60.0,60,RL,2Story,75,184000
6,1138,NAmes,1958,1958,8,588,507,1138,0,1,264,Attchd,RFn,1958.0,1,0,6,TA,TA,TA,Av,0,Npfireplace,10482,65.0,80,RL,SLvl,0,145000
6,1933,Somerst,2007,2007,5,894,0,894,1039,3,668,BuiltIn,Fin,2007.0,2,1,9,Gd,Gd,Gd,Mn,1,Gd,14598,86.0,60,RL,2Story,18,214000
5,912,NAmes,1965,2008,8,912,595,912,0,2,576,Detchd,Unf,1992.0,1,0,5,Gd,TA,TA,No,0,Npfireplace,8872,72.0,20,RL,1Story,240,147000
9,1702,NridgHt,2008,2008,5,1702,1540,1702,0,3,1052,Attchd,Fin,2008.0,1,1,7,Ex,Ex,Ex,No,1,Gd,8769,65.0,120,RL,1Story,72,367294
5,1507,NAmes,1960,1960,5,1075,666,1507,0,1,404,Basment,Unf,1960.0,2,0,7,TA,TA,TA,No,0,Npfireplace,7910,70.0,80,RL,SLvl,0,127000
5,2620,Sawyer,1977,1977,5,1361,498,1361,1259,2,600,BuiltIn,RFn,1977.0,2,2,12,TA,TA,Gd,No,1,TA,18890,70.0,90,RL,1.5Fin,24,190000
5,1190,NAmes,1962,1962,6,1106,803,1190,0,2,540,Attchd,Unf,1962.0,1,0,6,TA,TA,TA,Av,0,Npfireplace,7728,70.0,90,RL,SLvl,18,132500
4,1224,NAmes,1962,1962,5,0,0,1224,0,2,462,CarPort,Unf,1962.0,2,0,6,TA,TA,NoBasement,NoBasement,0,Npfireplace,9842,70.0,90,RL,1Story,0,101800
5,1188,NAmes,1959,1959,5,1188,1000,1188,0,2,531,Attchd,RFn,1959.0,1,0,6,TA,TA,TA,No,0,Npfireplace,12160,73.0,20,RL,1Story,0,142000
5,1964,SWISU,1911,1950,6,940,0,1024,940,0,0,NoGarage,NoGarage,0.0,1,1,7,TA,TA,TA,Av,0,Npfireplace,8525,55.0,70,RH,2Story,192,130000
5,1784,Crawfor,1914,1950,5,747,0,892,892,1,180,Detchd,Unf,1914.0,1,1,9,TA,TA,Gd,Mn,0,Npfireplace,13132,96.0,70,RL,2Story,40,138887
7,1626,NridgHt,2003,2003,5,764,0,764,862,2,474,BuiltIn,RFn,2003.0,2,1,6,Gd,Gd,Gd,No,0,Npfireplace,2628,36.0,160,RL,2Story,27,175500
7,1948,CollgCr,2004,2005,5,847,0,847,1101,2,434,BuiltIn,Fin,2004.0,2,1,8,Gd,Gd,Gd,No,1,Gd,12393,41.0,60,RL,2Story,48,195000
6,1141,SawyerW,2005,2005,5,1141,0,1141,0,2,484,Detchd,Unf,2005.0,1,1,6,TA,Gd,Gd,No,0,Npfireplace,13072,63.0,20,RL,1Story,0,142500
8,1484,Timber,2006,2006,5,1476,428,1484,0,2,472,Attchd,RFn,2006.0,2,0,6,Ex,Gd,Gd,Av,1,Gd,9037,64.0,20,RL,1Story,33,265900
7,1768,CollgCr,2003,2003,5,884,550,884,884,2,543,Attchd,RFn,2003.0,2,1,8,Gd,Gd,Gd,No,0,Npfireplace,8158,65.0,60,RL,2Story,63,224900
7,1689,Somerst,2007,2007,6,1689,0,1689,0,3,954,Attchd,RFn,2007.0,2,0,7,Gd,Gd,Gd,Av,0,Npfireplace,9849,83.0,20,RL,1Story,56,248328
7,1173,NWAmes,1974,1974,6,1053,885,1173,0,2,528,Attchd,RFn,1974.0,2,0,6,Gd,TA,Gd,Gd,2,TA,10625,85.0,85,RL,SFoyer,120,170000
8,1517,Crawfor,1929,1950,7,792,0,792,725,2,400,Detchd,Unf,1931.0,1,0,7,Gd,TA,Gd,No,2,Gd,11435,66.0,70,RL,2Story,0,230000
